BusStop Name (ignored),BusStop ID,Line,Days,Time,Comment,Direction
Barrio A.S.S.V.E.R.,24,10,Habiles,6:02:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,6:22:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,7:24:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,8:16:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,9:27:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,10:23:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,11:33:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,12:29:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,12:57:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,13:11:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,13:39:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,14:02:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,14:21:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,15:03:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,16:27:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,17:23:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,18:33:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,19:29:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,19:43:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,20:12:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,20:57:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,22:09:00,,Vuelta
Barrio A.S.S.V.E.R.,24,10,Habiles,22:31:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,06:42:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,07:02:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,07:42:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,08:00:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,08:25:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,08:43:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,08:57:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,09:11:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,09:39:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,09:53:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,10:07:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,10:35:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,10:49:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,11:03:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,11:17:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,11:45:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,11:59:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,12:13:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,12:41:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,13:23:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,14:38:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,15:29:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,15:57:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,16:53:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,17:49:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,18:03:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,18:17:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,18:45:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,18:59:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,19:13:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,19:55:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,20:25:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,20:40:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,21:14:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,21:37:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,22:44:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,23:04:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,23:24:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,23:50:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,00:12:00,,Vuelta
Barrio Santa Lucía,36,10,Habiles,00:37:00,,Vuelta
y Racedo,37,10,Habiles,05:51:00,,Vuelta
y Racedo,37,10,Habiles,06:11:00,,Vuelta
y Racedo,37,10,Habiles,06:33:00,,Vuelta
y Racedo,37,10,Habiles,06:53:00,,Vuelta
y Racedo,37,10,Habiles,07:12:00,,Vuelta
y Racedo,37,10,Habiles,07:31:00,,Vuelta
y Racedo,37,10,Habiles,07:49:00,,Vuelta
y Racedo,37,10,Habiles,08:03:00,,Vuelta
