BusStop Name (ignored),BusStop ID,Line,Days,Time,Comment,Direction
Pasa por WALMART,15,5,Sabados,05:31:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,06:00:00,Por Av. Estrada,Ida
Pasa por WALMART,15,5,Sabados,06:28:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,06:49:00,,Ida
Pasa por WALMART,15,5,Sabados,07:10:00,,Ida
Pasa por WALMART,15,5,Sabados,07:30:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,07:45:00,Por Av. Estrada,Ida
Pasa por WALMART,15,5,Sabados,08:00:00,,Ida
Pasa por WALMART,15,5,Sabados,08:15:00,,Ida
Pasa por WALMART,15,5,Sabados,08:30:00,,Ida
Pasa por WALMART,15,5,Sabados,08:45:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,09:00:00,Por Av. Estrada,Ida
Pasa por WALMART,15,5,Sabados,09:15:00,,Ida
Pasa por WALMART,15,5,Sabados,09:30:00,,Ida
Pasa por WALMART,15,5,Sabados,09:45:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,10:00:00,Por Av. Estrada,Ida
Pasa por WALMART,15,5,Sabados,10:15:00,,Ida
Pasa por WALMART,15,5,Sabados,10:30:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,10:45:00,,Ida
Pasa por WALMART,15,5,Sabados,11:00:00,Por Av. Estrada,Ida
Pasa por WALMART,15,5,Sabados,11:15:00,,Ida
Pasa por WALMART,15,5,Sabados,11:30:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,11:45:00,,Ida
Pasa por WALMART,15,5,Sabados,12:00:00,Por Av. Estrada,Ida
Pasa por WALMART,15,5,Sabados,12:15:00,,Ida
Pasa por WALMART,15,5,Sabados,12:30:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,12:45:00,,Ida
Pasa por WALMART,15,5,Sabados,12:58:00,,Ida
Pasa por WALMART,15,5,Sabados,13:21:00,Por Av. Estrada,Ida
Pasa por WALMART,15,5,Sabados,13:44:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,14:07:00,,Ida
Pasa por WALMART,15,5,Sabados,14:30:00,Por Av. Estrada,Ida
Pasa por WALMART,15,5,Sabados,14:53:00,,Ida
Pasa por WALMART,15,5,Sabados,15:16:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,15:39:00,Por Av. Estrada,Ida
Pasa por WALMART,15,5,Sabados,16:02:00,,Ida
Pasa por WALMART,15,5,Sabados,16:25:00,Entra a Bº Mosconi,Ida
Pasa por WALMART,15,5,Sabados,16:48:00,Por Av. Estrada,Ida
Pasa por WALMART,15,5,Sabados,17:10:00,,Ida
