BusStop Name (ignored),BusStop ID,Line,Days,Time,Comment,Direction
Barrio Santa Lucía,36,10,Habiles,05:20:00,,Ida
Barrio Santa Lucía,36,10,Habiles,5:37:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,05:55:00,,Ida
Barrio Santa Lucía,36,10,Habiles,6:07:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,6:21:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,6:35:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,06:52:00,,Ida
Barrio Santa Lucía,36,10,Habiles,7:03:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,07:20:00,,Ida
Barrio Santa Lucía,36,10,Habiles,7:31:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,07:48:00,,Ida
Barrio Santa Lucía,36,10,Habiles,08:02:00,,Ida
Barrio Santa Lucía,36,10,Habiles,08:16:00,,Ida
Barrio Santa Lucía,36,10,Habiles,8:27:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,08:44:00,,Ida
Barrio Santa Lucía,36,10,Habiles,08:58:00,,Ida
Barrio Santa Lucía,36,10,Habiles,09:12:00,,Ida
Barrio Santa Lucía,36,10,Habiles,09:26:00,,Ida
Barrio Santa Lucía,36,10,Habiles,9:37:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,09:54:00,,Ida
Barrio Santa Lucía,36,10,Habiles,10:08:00,,Ida
Barrio Santa Lucía,36,10,Habiles,10:22:00,,Ida
Barrio Santa Lucía,36,10,Habiles,10:33:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,10:50:00,,Ida
Barrio Santa Lucía,36,10,Habiles,11:04:00,,Ida
Barrio Santa Lucía,36,10,Habiles,11:18:00,,Ida
Barrio Santa Lucía,36,10,Habiles,11:32:00,,Ida
Barrio Santa Lucía,36,10,Habiles,11:43:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,12:00:00,,Ida
Barrio Santa Lucía,36,10,Habiles,12:14:00,,Ida
Barrio Santa Lucía,36,10,Habiles,12:28:00,,Ida
Barrio Santa Lucía,36,10,Habiles,12:39:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,12:56:00,,Ida
Barrio Santa Lucía,36,10,Habiles,13:21:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,13:52:00,,Ida
Barrio Santa Lucía,36,10,Habiles,14:17:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,14:48:00,,Ida
Barrio Santa Lucía,36,10,Habiles,15:13:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,15:44:00,,Ida
Barrio Santa Lucía,36,10,Habiles,16:12:00,,Ida
Barrio Santa Lucía,36,10,Habiles,16:26:00,,Ida
Barrio Santa Lucía,36,10,Habiles,16:37:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,16:54:00,,Ida
Barrio Santa Lucía,36,10,Habiles,17:08:00,,Ida
Barrio Santa Lucía,36,10,Habiles,17:22:00,,Ida
Barrio Santa Lucía,36,10,Habiles,17:33:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,17:50:00,,Ida
Barrio Santa Lucía,36,10,Habiles,18:04:00,,Ida
Barrio Santa Lucía,36,10,Habiles,18:18:00,,Ida
Barrio Santa Lucía,36,10,Habiles,18:32:00,,Ida
Barrio Santa Lucía,36,10,Habiles,18:43:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,19:00:00,,Ida
Barrio Santa Lucía,36,10,Habiles,19:14:00,,Ida
Barrio Santa Lucía,36,10,Habiles,19:28:00,,Ida
Barrio Santa Lucía,36,10,Habiles,19:41:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,20:02:00,,Ida
Barrio Santa Lucía,36,10,Habiles,20:17:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,20:38:00,,Ida
Barrio Santa Lucía,36,10,Habiles,20:56:00,,Ida
Barrio Santa Lucía,36,10,Habiles,21:11:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,21:32:00,,Ida
Barrio Santa Lucía,36,10,Habiles,21:59:00,,Ida
Barrio Santa Lucía,36,10,Habiles,22:23:00,Sale desde Barrio A.S.S.V.E.R.,Ida
Barrio Santa Lucía,36,10,Habiles,22:50:00,,Ida
Barrio Santa Lucía,36,10,Habiles,23:15:00,,Ida
Barrio Santa Lucía,36,10,Habiles,23:40:00,,Ida
Barrio Santa Lucía,36,10,Habiles,00:00:00,,Ida
Av. Américas y Racedo,37,10,Habiles,05:30:00,,Ida
Av. Américas y Racedo,37,10,Habiles,05:50:00,,Ida
Av. Américas y Racedo,37,10,Habiles,06:06:00,,Ida
Av. Américas y Racedo,37,10,Habiles,06:22:00,,Ida
