"BusStop Name (ignored)","BusStop ID","Line","Days","Time","Comment","Direction"
"Barrio Policial",30,1,"Habiles",4:35:00,"por Thompson","Ida"
"Barrio Policial",30,1,"Habiles",4:50:00,"por Thompson","Ida"
"Barrio Policial",30,1,"Habiles",5:05:00,"por Thompson","Ida"
"Barrio Policial",30,1,"Habiles",5:20:00,,"Ida"
"Barrio Policial",30,1,"Habiles",5:30:00,"por Thompson","Ida"
"Barrio Policial",30,1,"Habiles",5:41:00,,"Ida"
"Barrio Policial",30,1,"Habiles",5:52:00,,"Ida"
"Barrio Policial",30,1,"Habiles",6:00:00,"por Thompson","Ida"
"Barrio Policial",30,1,"Habiles",6:07:00,,"Ida"
"Barrio Policial",30,1,"Habiles",6:14:00,,"Ida"
"Barrio Policial",30,1,"Habiles",6:20:00,,"Ida"
"Barrio Policial",30,1,"Habiles",6:24:00,"por Thompson","Ida"
"Barrio Policial",30,1,"Habiles",6:32:00,,"Ida"
"Barrio Policial",30,1,"Habiles",6:39:00,,"Ida"
"Barrio Policial",30,1,"Habiles",6:45:00,,"Ida"
"Barrio Policial",30,1,"Habiles",6:50:00,"por Thompson","Ida"
"Barrio Policial",30,1,"Habiles",6:57:00,,"Ida"
"Barrio Policial",30,1,"Habiles",7:04:00,,"Ida"
"Barrio Policial",30,1,"Habiles",7:10:00,,"Ida"
"Barrio Policial",30,1,"Habiles",7:14:00,"por Thompson","Ida"
"Barrio Policial",30,1,"Habiles",7:22:00,,"Ida"
"Barrio Policial",30,1,"Habiles",7:28:00,,"Ida"
"Barrio Policial",30,1,"Habiles",7:34:00,,"Ida"
"Barrio Policial",30,1,"Habiles",7:38:00,"por Thompson","Ida"
"Barrio Policial",30,1,"Habiles",7:45:00,,"Ida"
"Barrio Policial",30,1,"Habiles",7:51:00,,"Ida"
"Barrio Policial",30,1,"Habiles",7:57:00,,"Ida"
"Barrio Policial",30,1,"Habiles",8:01:00,"por Thompson","Ida"
"Barrio Policial",30,1,"Habiles",8:09:00,,"Ida"
