BusStop Name (ignored),BusStop ID,Line,Days,Time,Comment,Direction
Barrio hernandarias,45,1121,Sabados,05:50:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,06:20:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,06:51:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,07:21:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,07:52:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,08:23:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,08:54:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,09:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,09:56:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,10:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,10:56:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,11:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,11:56:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,12:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,12:56:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,13:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,13:56:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,14:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,14:56:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,15:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,15:56:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,16:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,16:56:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,17:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,17:56:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,18:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,18:56:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,19:26:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,19:55:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,20:25:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,21:08:00,,Vuelta
Barrio hernandarias,45,1121,Sabados,21:50:00,,Vuelta
La Milagrosa,46,1121,Sabados,05:30:00,,Vuelta
La Milagrosa,46,1121,Sabados,06:07:00,,Vuelta
La Milagrosa,46,1121,Sabados,06:35:00,,Vuelta
La Milagrosa,46,1121,Sabados,07:06:00,,Vuelta
La Milagrosa,46,1121,Sabados,07:37:00,,Vuelta
La Milagrosa,46,1121,Sabados,08:08:00,,Vuelta
La Milagrosa,46,1121,Sabados,08:39:00,,Vuelta
La Milagrosa,46,1121,Sabados,09:11:00,,Vuelta
La Milagrosa,46,1121,Sabados,09:41:00,,Vuelta
La Milagrosa,46,1121,Sabados,10:11:00,,Vuelta
La Milagrosa,46,1121,Sabados,10:41:00,,Vuelta
La Milagrosa,46,1121,Sabados,11:11:00,,Vuelta
La Milagrosa,46,1121,Sabados,11:41:00,,Vuelta
La Milagrosa,46,1121,Sabados,12:11:00,,Vuelta
La Milagrosa,46,1121,Sabados,12:41:00,,Vuelta
La Milagrosa,46,1121,Sabados,13:11:00,,Vuelta
La Milagrosa,46,1121,Sabados,13:41:00,,Vuelta
