BusStop Name (ignored),BusStop ID,Line,Days,Time,Comment,Direction
ORO VERDE,1,6,Sabados,05:50:00,,Vuelta
ORO VERDE,1,6,Sabados,06:09:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,06:38:00,,Vuelta
ORO VERDE,1,6,Sabados,07:16:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,07:49:00,,Vuelta
ORO VERDE,1,6,Sabados,08:17:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,08:37:00,,Vuelta
ORO VERDE,1,6,Sabados,08:53:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,09:09:00,,Vuelta
ORO VERDE,1,6,Sabados,09:25:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,09:41:00,,Vuelta
ORO VERDE,1,6,Sabados,09:57:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,10:13:00,,Vuelta
ORO VERDE,1,6,Sabados,10:29:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,10:45:00,,Vuelta
ORO VERDE,1,6,Sabados,11:01:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,11:17:00,,Vuelta
ORO VERDE,1,6,Sabados,11:33:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,11:49:00,,Vuelta
ORO VERDE,1,6,Sabados,12:05:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,12:21:00,,Vuelta
ORO VERDE,1,6,Sabados,12:37:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,12:53:00,,Vuelta
ORO VERDE,1,6,Sabados,13:09:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,13:25:00,,Vuelta
ORO VERDE,1,6,Sabados,13:41:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,13:57:00,,Vuelta
ORO VERDE,1,6,Sabados,14:19:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,14:41:00,,Vuelta
ORO VERDE,1,6,Sabados,15:03:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,15:25:00,,Vuelta
ORO VERDE,1,6,Sabados,15:47:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,16:09:00,,Vuelta
ORO VERDE,1,6,Sabados,16:31:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,16:53:00,,Vuelta
ORO VERDE,1,6,Sabados,17:15:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,17:37:00,,Vuelta
ORO VERDE,1,6,Sabados,17:59:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,18:19:00,,Vuelta
ORO VERDE,1,6,Sabados,18:35:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,18:51:00,,Vuelta
ORO VERDE,1,6,Sabados,19:07:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,19:23:00,,Vuelta
ORO VERDE,1,6,Sabados,19:39:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,19:55:00,,Vuelta
ORO VERDE,1,6,Sabados,20:11:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,20:27:00,,Vuelta
ORO VERDE,1,6,Sabados,20:43:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,20:59:00,,Vuelta
ORO VERDE,1,6,Sabados,21:17:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,21:35:00,,Vuelta
ORO VERDE,1,6,Sabados,21:52:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,22:10:00,,Vuelta
ORO VERDE,1,6,Sabados,22:30:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,22:50:00,,Vuelta
ORO VERDE,1,6,Sabados,23:12:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,23:32:00,,Vuelta
ORO VERDE,1,6,Sabados,23:52:00,por PARACAO,Vuelta
ORO VERDE,1,6,Sabados,00:05:00,,Vuelta
ORO VERDE,1,6,Sabados,00:30:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,05:43:00,,Vuelta
Km. 5 1/2,2,6,Sabados,06:02:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,06:31:00,,Vuelta
Km. 5 1/2,2,6,Sabados,07:09:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,07:42:00,,Vuelta
Km. 5 1/2,2,6,Sabados,08:10:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,08:30:00,,Vuelta
Km. 5 1/2,2,6,Sabados,08:46:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,09:02:00,,Vuelta
Km. 5 1/2,2,6,Sabados,09:18:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,09:34:00,,Vuelta
Km. 5 1/2,2,6,Sabados,09:50:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,10:06:00,,Vuelta
Km. 5 1/2,2,6,Sabados,10:22:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,10:38:00,,Vuelta
Km. 5 1/2,2,6,Sabados,10:54:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,11:10:00,,Vuelta
Km. 5 1/2,2,6,Sabados,11:26:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,11:42:00,,Vuelta
Km. 5 1/2,2,6,Sabados,11:58:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,12:14:00,,Vuelta
Km. 5 1/2,2,6,Sabados,12:30:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,12:46:00,,Vuelta
Km. 5 1/2,2,6,Sabados,13:02:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,13:18:00,,Vuelta
Km. 5 1/2,2,6,Sabados,13:34:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,13:50:00,,Vuelta
Km. 5 1/2,2,6,Sabados,14:12:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,14:34:00,,Vuelta
Km. 5 1/2,2,6,Sabados,14:56:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,15:18:00,,Vuelta
Km. 5 1/2,2,6,Sabados,15:40:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,16:02:00,,Vuelta
Km. 5 1/2,2,6,Sabados,16:24:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,16:46:00,,Vuelta
Km. 5 1/2,2,6,Sabados,17:08:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,17:30:00,,Vuelta
Km. 5 1/2,2,6,Sabados,17:52:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,18:12:00,,Vuelta
Km. 5 1/2,2,6,Sabados,18:28:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,18:44:00,,Vuelta
Km. 5 1/2,2,6,Sabados,19:00:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,19:16:00,,Vuelta
Km. 5 1/2,2,6,Sabados,19:32:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,19:48:00,,Vuelta
Km. 5 1/2,2,6,Sabados,20:04:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,20:20:00,,Vuelta
Km. 5 1/2,2,6,Sabados,20:36:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,20:52:00,,Vuelta
Km. 5 1/2,2,6,Sabados,21:10:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,21:28:00,,Vuelta
Km. 5 1/2,2,6,Sabados,21:45:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,22:03:00,,Vuelta
Km. 5 1/2,2,6,Sabados,22:23:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,22:43:00,,Vuelta
Km. 5 1/2,2,6,Sabados,23:05:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,23:25:00,,Vuelta
Km. 5 1/2,2,6,Sabados,23:45:00,por PARACAO,Vuelta
Km. 5 1/2,2,6,Sabados,23:58:00,,Vuelta
Km. 5 1/2,2,6,Sabados,00:23:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,05:20:00,,Vuelta
Alvear,7,6,Sabados,05:39:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,06:07:00,,Vuelta
Alvear,7,6,Sabados,06:45:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,07:16:00,,Vuelta
Alvear,7,6,Sabados,07:41:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,08:01:00,,Vuelta
Alvear,7,6,Sabados,08:17:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,08:33:00,,Vuelta
Alvear,7,6,Sabados,08:49:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,09:05:00,,Vuelta
Alvear,7,6,Sabados,09:21:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,09:37:00,,Vuelta
Alvear,7,6,Sabados,09:53:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,10:09:00,,Vuelta
Alvear,7,6,Sabados,10:25:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,10:41:00,,Vuelta
Alvear,7,6,Sabados,10:57:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,11:13:00,,Vuelta
Alvear,7,6,Sabados,11:29:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,11:45:00,,Vuelta
Alvear,7,6,Sabados,12:01:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,12:17:00,,Vuelta
Alvear,7,6,Sabados,12:33:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,12:49:00,,Vuelta
Alvear,7,6,Sabados,13:05:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,13:22:00,,Vuelta
Alvear,7,6,Sabados,13:44:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,14:06:00,,Vuelta
Alvear,7,6,Sabados,14:28:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,14:50:00,,Vuelta
Alvear,7,6,Sabados,15:12:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,15:34:00,,Vuelta
Alvear,7,6,Sabados,15:56:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,16:18:00,,Vuelta
Alvear,7,6,Sabados,16:40:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,17:02:00,,Vuelta
Alvear,7,6,Sabados,17:24:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,17:43:00,,Vuelta
Alvear,7,6,Sabados,17:59:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,18:15:00,,Vuelta
Alvear,7,6,Sabados,18:31:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,18:47:00,,Vuelta
Alvear,7,6,Sabados,19:03:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,19:19:00,,Vuelta
Alvear,7,6,Sabados,19:35:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,19:51:00,,Vuelta
Alvear,7,6,Sabados,20:07:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,20:23:00,,Vuelta
Alvear,7,6,Sabados,20:41:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,20:59:00,,Vuelta
Alvear,7,6,Sabados,21:16:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,21:35:00,,Vuelta
Alvear,7,6,Sabados,21:55:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,22:15:00,,Vuelta
Alvear,7,6,Sabados,22:36:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,22:58:00,,Vuelta
Alvear,7,6,Sabados,23:17:00,por PARACAO,Vuelta
Alvear,7,6,Sabados,23:35:00,,Vuelta
Alvear,7,6,Sabados,00:00:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,05:26:00,,Vuelta
Alberdi,8,6,Sabados,05:45:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,06:13:00,,Vuelta
Alberdi,8,6,Sabados,06:51:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,07:23:00,,Vuelta
Alberdi,8,6,Sabados,07:49:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,08:09:00,,Vuelta
Alberdi,8,6,Sabados,08:25:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,08:41:00,,Vuelta
Alberdi,8,6,Sabados,08:57:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,09:13:00,,Vuelta
Alberdi,8,6,Sabados,09:29:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,09:45:00,,Vuelta
Alberdi,8,6,Sabados,10:01:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,10:17:00,,Vuelta
Alberdi,8,6,Sabados,10:33:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,10:49:00,,Vuelta
Alberdi,8,6,Sabados,11:05:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,11:21:00,,Vuelta
Alberdi,8,6,Sabados,11:37:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,11:53:00,,Vuelta
Alberdi,8,6,Sabados,12:09:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,12:25:00,,Vuelta
Alberdi,8,6,Sabados,12:41:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,12:57:00,,Vuelta
Alberdi,8,6,Sabados,13:13:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,13:30:00,,Vuelta
Alberdi,8,6,Sabados,13:52:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,14:14:00,,Vuelta
Alberdi,8,6,Sabados,14:36:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,14:58:00,,Vuelta
Alberdi,8,6,Sabados,15:20:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,15:42:00,,Vuelta
Alberdi,8,6,Sabados,16:04:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,16:26:00,,Vuelta
Alberdi,8,6,Sabados,16:48:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,17:10:00,,Vuelta
Alberdi,8,6,Sabados,17:32:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,17:51:00,,Vuelta
Alberdi,8,6,Sabados,18:07:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,18:23:00,,Vuelta
Alberdi,8,6,Sabados,18:39:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,18:55:00,,Vuelta
Alberdi,8,6,Sabados,19:11:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,19:27:00,,Vuelta
Alberdi,8,6,Sabados,19:43:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,19:59:00,,Vuelta
Alberdi,8,6,Sabados,20:15:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,20:31:00,,Vuelta
Alberdi,8,6,Sabados,20:49:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,21:07:00,,Vuelta
Alberdi,8,6,Sabados,21:24:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,21:43:00,,Vuelta
Alberdi,8,6,Sabados,22:03:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,22:23:00,,Vuelta
Alberdi,8,6,Sabados,22:45:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,23:06:00,,Vuelta
Alberdi,8,6,Sabados,23:25:00,por PARACAO,Vuelta
Alberdi,8,6,Sabados,23:41:00,,Vuelta
Alberdi,8,6,Sabados,00:06:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,05:33:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,05:52:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,06:20:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,06:58:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,07:30:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,07:56:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,08:16:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,08:32:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,08:48:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,09:04:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,09:20:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,09:36:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,09:52:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,10:08:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,10:24:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,10:40:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,10:56:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,11:12:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,11:28:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,11:44:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,12:00:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,12:16:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,12:32:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,12:48:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,13:04:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,13:20:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,13:37:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,13:59:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,14:21:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,14:43:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,15:05:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,15:27:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,15:49:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,16:11:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,16:33:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,16:55:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,17:17:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,17:39:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,17:58:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,18:14:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,18:30:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,18:46:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,19:02:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,19:18:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,19:34:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,19:50:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,20:06:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,20:22:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,20:38:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,20:56:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,21:14:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,21:31:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,21:50:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,22:10:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,22:30:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,22:52:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,23:13:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,23:32:00,por PARACAO,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,23:48:00,,Vuelta
Av. Americas y Bv. Racedo,6,6,Sabados,00:13:00,por PARACAO,Vuelta
