"BusStop Name (ignored)","BusStop ID","Line","Days","Time","Comment","Direction"
"Barrio AATRA",9,5,"Habiles",5:00:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",5:25:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",5:39:00,"Sale de Barrio 41 Viviendas,Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",5:52:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",6:05:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",6:18:00,"Sale de Barrio 41 Viviendas","Ida"
"Barrio AATRA",9,5,"Habiles",6:28:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",6:38:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",6:48:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",6:58:00,"Sale de Barrio 41 Viviendas","Ida"
"Barrio AATRA",9,5,"Habiles",7:07:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",7:16:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",7:26:00,"Sale de Seminario Paraná,Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",7:35:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",7:44:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",7:54:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",8:05:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",8:16:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",8:27:00,"Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",8:38:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",8:49:00,"Sale de Barrio 41 Viviendas","Ida"
"Barrio AATRA",9,5,"Habiles",9:00:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",9:11:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",9:22:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",9:32:00,"Sale de Barrio 41 Viviendas,Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",9:43:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",9:53:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",10:04:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",10:14:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",10:25:00,"Sale de Barrio 41 Viviendas,Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",10:35:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",10:46:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",10:56:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",11:06:00,"Sale de Barrio 41 Viviendas","Ida"
"Barrio AATRA",9,5,"Habiles",11:17:00,"Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",11:28:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",11:39:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",11:49:00,"Sale de Barrio 41 Viviendas","Ida"
"Barrio AATRA",9,5,"Habiles",12:00:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",12:10:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",12:25:00,"Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",12:40:00,"Sale de Barrio 41 Viviendas","Ida"
"Barrio AATRA",9,5,"Habiles",12:55:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",13:10:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",13:25:00,"Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",13:40:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",13:55:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",14:10:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",14:25:00,"Sale de Barrio 41 Viviendas,Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",14:40:00,"Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",14:55:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",15:10:00,"Sale de Barrio 41 Viviendas","Ida"
"Barrio AATRA",9,5,"Habiles",15:25:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",15:40:00,"Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",15:55:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",16:10:00,"Sale de Barrio 41 Viviendas,Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",16:25:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",16:37:00,"Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",16:48:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",16:59:00,"Sale de Barrio 41 Viviendas","Ida"
"Barrio AATRA",9,5,"Habiles",17:10:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",17:20:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",17:30:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",17:40:00,"Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",17:50:00,"Sale de Barrio 41 Viviendas","Ida"
"Barrio AATRA",9,5,"Habiles",18:00:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",18:10:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",18:21:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",18:32:00,"Sale de Barrio 41 Viviendas,Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",18:43:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",18:54:00," ","Ida"
"Barrio AATRA",9,5,"Habiles",19:05:00,"Entra a Barrio Mosconi","Ida"
"Barrio AATRA",9,5,"Habiles",19:16:00,"Por Av. Estrada","Ida"
"Barrio AATRA",9,5,"Habiles",19:26:00,"Sale de Barrio 41 Viviendas","Ida"
